Program,ChapterCity,ChapterTitle,ChapterUrl
GDGOC,Hyderabad,"GDG on Campus Geethanjali College of Engineering and Technology - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-geethanjali-college-of-engineering-and-technology-hyderabad-india/
GDGOC,Jaipur,"GDG on Campus Global Institute of technology - Jaipur, India",https://gdg.community.dev/gdg-on-campus-global-institute-of-technology-jaipur-india/
GDGOC,Hyderabad,"GDG on Campus Gokaraju Lailavathi Engineering College - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-gokaraju-lailavathi-engineering-college-hyderabad-india/
GDGOC,Kolkata,"GDG on Campus Government College of Engineering and Ceramic Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-government-college-of-engineering-and-ceramic-technology-kolkata-india/
GDGOC,Pune,"GDG on Campus Government College of Engineering and Research , Awsari Khurd - Pune, India",https://gdg.community.dev/gdg-on-campus-government-college-of-engineering-and-research-awsari-khurd-pune-india/
GDGOC,Pantnagar,"GDG on Campus Govind Ballabh Pant University of Agriculture & Technology - Pantnagar, India",https://gdg.community.dev/gdg-on-campus-govind-ballabh-pant-university-of-agriculture-technology-pantnagar-india/
GDGOC,Amritsar,"GDG on Campus Guru Nanak Dev University - Amritsar, India",https://gdg.community.dev/gdg-on-campus-guru-nanak-dev-university-amritsar-india/
GDGOC,Haridwar,"GDG on Campus Gurukul Kangri - Haridwar, India",https://gdg.community.dev/gdg-on-campus-gurukul-kangri-haridwar-india/
GDGOC,Agratala,"GDG on Campus Indian Institute of Information Technology - Agartala, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-information-technology-agartala-india/
GDGOC,Bhopal,"GDG on Campus Indian Institute of Information Technology - Bhopal, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-information-technology-bhopal-india/
GDGOC,Gandhinagar,"GDG on Campus Indian Institute of Information Technology - Gandhinagar, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-information-technology-gandhinagar-india/
GDGOC,Guwahati,"GDG on Campus Indian Institute of Information Technology - Guwahati, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-information-technology-guwahati-india/
GDGOC,Ponda,"GDG on Campus Indian Institute of Technology - Ponda, India",https://gdg.community.dev/gdg-on-campus-indian-institute-of-technology-ponda-india/
GDGOC,Gandhinagar,"GDG on Campus Institute of Advanced Research - Gandhinagar, India",https://gdg.community.dev/gdg-on-campus-institute-of-advanced-research-gandhinagar-india/
GDGOC,Gwalior,"GDG on Campus IPS College Of Technology & Management - Gwalior, India",https://gdg.community.dev/gdg-on-campus-ips-college-of-technology-management-gwalior-india/
GDGOC,Delhi,"GDG on Campus Jagannath International Management School - Delhi, India",https://gdg.community.dev/gdg-on-campus-jagannath-international-management-school-delhi-india/
GDGOC,Bengaluru,"GDG on Campus JSS Academy Of Technical Education - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-jss-academy-of-technical-education-bengaluru-india/
GDGOC,Tiptur,"GDG on Campus Kalpataru Institute of Technology - Tiptur, India",https://gdg.community.dev/gdg-on-campus-kalpataru-institute-of-technology-tiptur-india/
GDGOC,Kalyani,"GDG on Campus Kalyani Government Engineering College - Kalyani, India",https://gdg.community.dev/gdg-on-campus-kalyani-government-engineering-college-kalyani-india/
GDGOC,Hyderabad,"GDG on Campus KLH University Bachupally Campus - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-klh-university-bachupally-campus-hyderabad-india/
GDGOC,Bengaluru,"GDG on Campus Kristu Jayanti (Deemed to be University) – Bengaluru, India",https://gdg.community.dev/gdg-on-campus-kristu-jayanti-deemed-to-be-university-bengaluru-india/
GDGOC,Ahmedabad,"GDG on Campus L.D. College of Engineering - Ahmedabad, India",https://gdg.community.dev/gdg-on-campus-ld-college-of-engineering-ahmedabad-india/
GDGOC,Kasaragod,"GDG on Campus LBS College Of Engineering - Kasaragod, India",https://gdg.community.dev/gdg-on-campus-lbs-college-of-engineering-kasaragod-india/
GDGOC,Latur,"GDG on Campus M.S.Bidve Engineering College - Latur, India",https://gdg.community.dev/gdg-on-campus-msbidve-engineering-college-latur-india/
GDGOC,Mailam,"GDG on Campus Mailam Engineering College - Mailam, India",https://gdg.community.dev/gdg-on-campus-mailam-engineering-college-mailam-india/
GDGOC,Hyderabad,"GDG on Campus Malla Reddy Engineering College And Management Sciences - Hyderabad, India",https://gdg.community.dev/gdg-on-campus-malla-reddy-engineering-college-and-management-sciences-hyderabad-india/
GDGOC,Kothamangalam,"GDG on Campus Mar Athanasius College Of Engineering - Kothamangalam, India",https://gdg.community.dev/gdg-on-campus-mar-athanasius-college-of-engineering-kothamangalam-india/
GDGOC,Trivandrum,"GDG on Campus Mar Baselios College of Engineering and Technology - Trivandrum, India",https://gdg.community.dev/gdg-on-campus-mar-baselios-college-of-engineering-and-technology-trivandrum-india/
GDGOC,Howrah,"GDG on Campus MCKV Institute of Engineering - Howrah, India",https://gdg.community.dev/gdg-on-campus-mckv-institute-of-engineering-howrah-india/
GDGOC,Chennai,"GDG on Campus Meenakshi Sundararajan Engineering College - Chennai, India",https://gdg.community.dev/gdg-on-campus-meenakshi-sundararajan-engineering-college-chennai-india/
GDGOC,Pune,"GDG on Campus MIT ADT University - Pune, India",https://gdg.community.dev/gdg-on-campus-mit-adt-university-pune-india/
GDGOC,Pune,"GDG on Campus MIT World Peace University - Pune, India",https://gdg.community.dev/gdg-on-campus-mit-world-peace-university-pune-india-1/
GDGOC,Kochi,"GDG on Campus Model Engineering College - Kochi, India",https://gdg.community.dev/gdg-on-campus-model-engineering-college-kochi-india/
GDGOC,Tirupati,"GDG on Campus Mohan Babu University - Tirupati, India",https://gdg.community.dev/gdg-on-campus-mohan-babu-university-tirupati-india/
GDGOC,Shirpur,"GDG on Campus Mukesh Patel School of Technology Management & Engineering - Shirpur, India",https://gdg.community.dev/gdg-on-campus-mukesh-patel-school-of-technology-management-engineering-shirpur-india/
GDGOC,Nalanda,"GDG on Campus Nalanda college of engineering chandi - Nalanda, India",https://gdg.community.dev/gdg-on-campus-nalanda-college-of-engineering-chandi-nalanda-india/
GDGOC,Erode,"GDG on Campus Nandha College of Technology - Erode, India",https://gdg.community.dev/gdg-on-campus-nandha-college-of-technology-erode-india/
GDGOC,Agarpara,"GDG on Campus Narula Institute of Technology - Agarpara, India",https://gdg.community.dev/gdg-on-campus-narula-institute-of-technology-agarpara-india/
GDGOC,Patna,"GDG on Campus National Institute of Technology - Patna, India",https://gdg.community.dev/gdg-on-campus-national-institute-of-technology-patna-india/
GDGOC,Tanagar,"GDG on Campus North Eastern Regional Institute of Science and Technology - Itanagar, India",https://gdg.community.dev/gdg-on-campus-north-eastern-regional-institute-of-science-and-technology-itanagar-india/
GDGOC,Pune',"GDG on Campus Nutan Maharashtra Institute of Engineering and Technology - Pune, India",https://gdg.community.dev/gdg-on-campus-nutan-maharashtra-institute-of-engineering-and-technology-pune-india/
GDGOC,Delhi,"GDG on Campus P.G.D.A.V College, University Of Delhi - Delhi, India",https://gdg.community.dev/gdg-on-campus-pgdav-college-university-of-delhi-delhi-india/
GDGOC,Namakkal,"GDG on Campus Paavai Engineering College - Namakkal, India",https://gdg.community.dev/gdg-on-campus-paavai-engineering-college-namakkal-india/
GDGOC,Bengaluru,"GDG on Campus PES University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-pes-university-bengaluru-india/
GDGOC,Pune,"GDG on Campus Pimpri Chinchwad College of Engineering & Research - Pune, India",https://gdg.community.dev/gdg-on-campus-pimpri-chinchwad-college-of-engineering-research-pune-india/
GDGOC,Pune,"GDG on Campus Progressive Education Society's Modern College of Engineering - Pune, India",https://gdg.community.dev/gdg-on-campus-progressive-education-societys-modern-college-of-engineering-pune-india/
GDGOC,Chennai,"GDG on Campus R.M.K. Engineering College - Chennai, India",https://gdg.community.dev/gdg-on-campus-rmk-engineering-college-chennai-india/
GDGOC,Amethi,"GDG on Campus Rajiv Gandhi Institute of Petroleum Technology - Amethi, India",https://gdg.community.dev/gdg-on-campus-rajiv-gandhi-institute-of-petroleum-technology-amethi-india/
GDGOC,Ramgarh,"GDG on Campus Ramgarh Engineering College - Ramgarh, India",https://gdg.community.dev/gdg-on-campus-ramgarh-engineering-college-ramgarh-india/
GDGOC,Bengaluru,"GDG on Campus REVA University - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-reva-university-bengaluru-india/
GDGOC,Sivasagar,"GDG on Campus RGIPT Sivasagar Campus - Sivasagar, India",https://gdg.community.dev/gdg-on-campus-rgipt-sivasagar-campus-sivasagar-india/
GDGOC,Bengaluru,"GDG on Campus RNS Institute of Technology - Bengaluru, India",https://gdg.community.dev/gdg-on-campus-rns-institute-of-technology-bengaluru-india/
GDGOC,Roorkee,"GDG on Campus Roorkee Institute of Technology - Roorkee, India",https://gdg.community.dev/gdg-on-campus-roorkee-institute-of-technology-roorkee-india/
GDGOC,Nashik,"GDG on Campus Sandip Foundation's SITRC - Nashik, India",https://gdg.community.dev/gdg-on-campus-sandip-foundations-sitrc-nashik-india/
GDGOC,Visnagar,"GDG on Campus Sankalchand Patel University - Visnagar, India",https://gdg.community.dev/gdg-on-campus-sankalchand-patel-university-visnagar-india/
GDGOC,Thanjavur,"GDG on Campus Sastra Deemed to be University - Thanjavur, India",https://gdg.community.dev/gdg-on-campus-sastra-deemed-to-be-university-thanjavur-india/
GDGOC,Kochi,"GDG on Campus School Of Engineering, CUSAT - Kochi, India",https://gdg.community.dev/gdg-on-campus-school-of-engineering-cusat-kochi-india/
GDGOC,Ernakulam,"GDG on Campus SCMS School of Engineering and Technology - Ernakulam, India",https://gdg.community.dev/gdg-on-campus-scms-school-of-engineering-and-technology-ernakulam-india/
GDGOC,Mumbai,"GDG on Campus Shah & Anchor Kutchhi Engineering College - Mumbai, India",https://gdg.community.dev/gdg-on-campus-shah-anchor-kutchhi-engineering-college-mumbai-india/
GDGOC,Agra,"GDG on Campus Sharda University - Agra, India",https://gdg.community.dev/gdg-on-campus-sharda-university-agra-india/
GDGOC,Greater Noida,"GDG on Campus Sharda University - Greater Noida, India",https://gdg.community.dev/gdg-on-campus-sharda-university-greater-noida-india/
GDGOC,Dadri,"GDG on Campus Shiv Nadar Institution of Eminence - Dadri, India",https://gdg.community.dev/gdg-on-campus-shiv-nadar-institution-of-eminence-dadri-india/
GDGOC,Kolhapur,"GDG on Campus Shivaji University Department of Technology - Kolhapur, India",https://gdg.community.dev/gdg-on-campus-shivaji-university-department-of-technology-kolhapur-india/
GDGOC,Mahuva,"GDG on Campus Shree Parekh Engineering College - Mahuva, India",https://gdg.community.dev/gdg-on-campus-shree-parekh-engineering-college-mahuva-india/
GDGOC,Palwal,"GDG on Campus Shri Vishwakarma Skill University - Palwal, India",https://gdg.community.dev/gdg-on-campus-shri-vishwakarma-skill-university-palwal-india/
GDGOC,Madagadipet,"GDG on Campus Sri Manakula Vinayagar Engineering College - Madagadipet, India",https://gdg.community.dev/gdg-on-campus-sri-manakula-vinayagar-engineering-college-madagadipet-india/
GDGOC,Chennai,"GDG on Campus Sri Sivasubramaniya Nadar College Of Engineering - Chennai, India",https://gdg.community.dev/gdg-on-campus-sri-sivasubramaniya-nadar-college-of-engineering-chennai-india/
GDGOC,Mangalore,"GDG on Campus Srinivas Institute of Technology - Mangalore, India",https://gdg.community.dev/gdg-on-campus-srinivas-institute-of-technology-mangalore-india/
GDGOC,Ghaziabad,"GDG on Campus SRM Institute of Science and Technology - Ghaziabad, India",https://gdg.community.dev/gdg-on-campus-srm-institute-of-science-and-technology-ghaziabad-india/
GDGOC,Sonepat,"GDG on Campus SRM University Delhi-NCR - Sonepat, India",https://gdg.community.dev/gdg-on-campus-srm-university-delhi-ncr-sonepat-india/
GDGOC,Palghar,"GDG on Campus St. John College of Engineering and Management Autonomous - Palghar, India",https://gdg.community.dev/gdg-on-campus-st-john-college-of-engineering-and-management-autonomous-palghar-india/
GDGOC,Chengannur,"GDG on Campus St. Thomas College of Engineering & Technology - Chengannur, India",https://gdg.community.dev/gdg-on-campus-st-thomas-college-of-engineering-technology-chengannur-india/
GDGOC,Kolkata,"GDG on Campus St. Thomas' College of Engineering & Technology - Kolkata, India",https://gdg.community.dev/gdg-on-campus-st-thomas-college-of-engineering-technology-kolkata-india/
GDGOC,Mumbai,"GDG on Campus SVKM NMIMS Mukesh Patel School of Technology Management and Engineering - Mumbai, India",https://gdg.community.dev/gdg-on-campus-svkm-nmims-mukesh-patel-school-of-technology-management-and-engineering-mumbai-india/
GDGOC,Kolhapur,"GDG on Campus Tatyasaheb Kore Institute of Engineering & Technology - Kolhapur, India",https://gdg.community.dev/gdg-on-campus-tatyasaheb-kore-institute-of-engineering-technology-kolhapur-india/
GDGOC,Mumbai,"GDG on Campus Thakur College Of Engineering & Technology - Mumbai, India",https://gdg.community.dev/gdg-on-campus-thakur-college-of-engineering-technology-mumbai-india/
GDGOC,Patiala,"GDG on Campus Thapar Institute of Engineering & Technology - Patiala, India",https://gdg.community.dev/gdg-on-campus-thapar-institute-of-engineering-technology-patiala-india/
GDGOC,Guwahati,"GDG on Campus The Assam Royal Global University - Guwahati, India",https://gdg.community.dev/gdg-on-campus-the-assam-royal-global-university-guwahati-india/
GDGOC,Mhesana,"GDG on Campus U.V Patel College of Engineering - Mehsana, India",https://gdg.community.dev/gdg-on-campus-uv-patel-college-of-engineering-mehsana-india/
GDGOC,Trivandrum,"GDG on Campus University College Of Engineering - Trivandrum, India",https://gdg.community.dev/gdg-on-campus-university-college-of-engineering-trivandrum-india/
GDGOC,Bardhaman,"GDG on Campus University Institute of Technology, The University of Burdwan - Bardhaman, India",https://gdg.community.dev/gdg-on-campus-university-institute-of-technology-the-university-of-burdwan-bardhaman-india/
GDGOC,Bhopal,"GDG on Campus University Institute Of Technology, RGPV - Bhopal, India",https://gdg.community.dev/gdg-on-campus-university-institute-of-technology-rgpv-bhopal-india/
GDGOC,Vellore,"GDG on Campus Vellore Institute of Technology - Vellore, India",https://gdg.community.dev/gdg-on-campus-vellore-institute-of-technology-vellore-india/
GDGOC,Vasai,"GDG on Campus Vidyavardhini's College of Engineering and Technology - Vasai, India",https://gdg.community.dev/gdg-on-campus-vidyavardhinis-college-of-engineering-and-technology-vasai-india/
GDGOC,Pune,"GDG on Campus Vishwakarma Institute of Technology - Pune, India",https://gdg.community.dev/gdg-on-campus-vishwakarma-institute-of-technology-pune-india/
GDGOC,Pune,"GDG on Campus Vishwakarma University - Pune, India",https://gdg.community.dev/gdg-on-campus-vishwakarma-university-pune-india/
GDGOC,Mumbai,"GDG on Campus Vivekanand Education Society Institute Of Technology - Mumbai, India",https://gdg.community.dev/gdg-on-campus-vivekanand-education-society-institute-of-technology-mumbai-india/
GDGOC,Puttur,"GDG on Campus Vivekananda College of Arts,Science and Commerce - Puttur, India",https://gdg.community.dev/gdg-on-campus-vivekananda-college-of-artsscience-and-commerce-puttur-india/
GDGOC,Solapur,"GDG on Campus Walchand Institute of Technology - Solapur, India",https://gdg.community.dev/gdg-on-campus-walchand-institute-of-technology-solapur-india/
BDC,Thiruvananthapuram,BDC CNCF Trivandrum,https://gdg.community.dev/bdc-cncf-trivandrum/
BDC,Chennai,BDC CNCF Chennai,https://gdg.community.dev/bdc-cncf-chennai/
GDGOC,Chennai,"GDG on Campus Prince Shri Venkateshwara Padmavathy Engineering College - Chennai, India",https://gdg.community.dev/gdg-on-campus-prince-shri-venkateshwara-padmavathy-engineering-college-chennai-india/
GDGOC,Thiruvananthapuram,"GDG on Campus Sree Chitra Thirunal College of Engineering - Thiruvananthapuram, India",https://gdg.community.dev/gdg-on-campus-sree-chitra-thirunal-college-of-engineering-thiruvananthapuram-india/
GDG,New Delhi,GDG AI for Science - India,https://gdg.community.dev/gdg-ai-for-science-india/
